Online,Venue,yes_rsvp_count,Duration Minutes,int,Entry Fee,meta_category.name,members,Group,Pro,Duration Hours,Datetime,EDT,
YES,Online,4,90,6,FREE,Career & Business,24,Renfrew County Communication and Leadership,NO,1.5,22-06-20 19:00,19:00:00,
,,4,120,8,FREE,Career & Business,24,Renfrew County Communication and Leadership,NO,2.0,23-06-20 19:15,19:15:00,
YES,Online,3,60,4,FREE,Career & Business,24,Renfrew County Communication and Leadership,NO,1.0,24-06-20 19:00,19:00:00,
YES,Online,5,90,6,FREE,Career & Business,24,Renfrew County Communication and Leadership,NO,1.5,29-06-20 19:00,19:00:00,
,,6,120,8,FREE,Career & Business,24,Renfrew County Communication and Leadership,NO,2.0,30-06-20 19:15,19:15:00,
YES,Online,5,90,6,FREE,Career & Business,24,Renfrew County Communication and Leadership,NO,1.5,06-07-20 19:00,19:00:00,
,,3,120,8,FREE,Career & Business,24,Renfrew County Communication and Leadership,NO,2.0,07-07-20 19:15,19:15:00,
YES,Online,3,90,6,FREE,Career & Business,24,Renfrew County Communication and Leadership,NO,1.5,08-07-20 19:00,19:00:00,
YES,Online,1,60,4,FREE,Career & Business,24,Renfrew County Communication and Leadership,NO,1.0,08-07-20 19:00,19:00:00,
YES,Online,3,90,6,FREE,Career & Business,24,Renfrew County Communication and Leadership,NO,1.5,08-07-20 19:00,19:00:00,
YES,Online,4,90,6,FREE,Career & Business,24,Renfrew County Communication and Leadership,NO,1.5,13-07-20 19:00,19:00:00,
,,4,120,8,FREE,Career & Business,24,Renfrew County Communication and Leadership,NO,2.0,14-07-20 19:15,19:15:00,
YES,Online,2,90,6,FREE,Career & Business,24,Renfrew County Communication and Leadership,NO,1.5,20-07-20 19:00,19:00:00,
,,2,120,8,FREE,Career & Business,24,Renfrew County Communication and Leadership,NO,2.0,21-07-20 19:15,19:15:00,
YES,Online,3,90,6,FREE,Career & Business,24,Renfrew County Communication and Leadership,NO,1.5,22-07-20 19:00,19:00:00,
YES,Online,2,90,6,FREE,Career & Business,24,Renfrew County Communication and Leadership,NO,1.5,22-07-20 19:00,19:00:00,
YES,Online,4,90,6,FREE,Career & Business,24,Renfrew County Communication and Leadership,NO,1.5,27-07-20 19:00,19:00:00,
,,3,120,8,FREE,Career & Business,24,Renfrew County Communication and Leadership,NO,2.0,28-07-20 19:15,19:15:00,
YES,Online,2,90,6,FREE,Career & Business,24,Renfrew County Communication and Leadership,NO,1.5,03-08-20 19:00,19:00:00,
,,1,120,8,FREE,Career & Business,24,Renfrew County Communication and Leadership,NO,2.0,04-08-20 19:15,19:15:00,
YES,Online,1,90,6,FREE,Career & Business,24,Renfrew County Communication and Leadership,NO,1.5,05-08-20 19:00,19:00:00,
YES,Online,1,90,6,FREE,Career & Business,24,Renfrew County Communication and Leadership,NO,1.5,10-08-20 19:00,19:00:00,
,,1,120,8,FREE,Career & Business,24,Renfrew County Communication and Leadership,NO,2.0,11-08-20 19:15,19:15:00,
YES,Online,4,90,6,FREE,Career & Business,24,Renfrew County Communication and Leadership,NO,1.5,17-08-20 19:00,19:00:00,
,,1,120,8,FREE,Career & Business,24,Renfrew County Communication and Leadership,NO,2.0,18-08-20 19:15,19:15:00,
YES,Online,2,90,6,FREE,Career & Business,24,Renfrew County Communication and Leadership,NO,1.5,19-08-20 19:00,19:00:00,
YES,Online,4,90,6,FREE,Career & Business,24,Renfrew County Communication and Leadership,NO,1.5,24-08-20 19:00,19:00:00,
,,3,120,8,FREE,Career & Business,24,Renfrew County Communication and Leadership,NO,2.0,25-08-20 19:15,19:15:00,
YES,Online,1,90,6,FREE,Career & Business,24,Renfrew County Communication and Leadership,NO,1.5,31-08-20 19:00,19:00:00,
YES,Online,2,60,4,FREE,Career & Business,34,Tunney's Pasture Toastmasters Clubs,NO,1.0,24-06-20 12:00,12:00:00,
YES,Online,3,90,6,FREE,Career & Business,34,Tunney's Pasture Toastmasters Clubs,NO,1.5,25-06-20 16:00,16:00:00,
YES,Online,3,90,6,FREE,Career & Business,34,Tunney's Pasture Toastmasters Clubs,NO,1.5,02-07-20 16:00,16:00:00,
YES,Online,9,60,4,FREE,Career & Business,34,Tunney's Pasture Toastmasters Clubs,NO,1.0,08-07-20 12:00,12:00:00,
YES,Online,2,90,6,FREE,Career & Business,34,Tunney's Pasture Toastmasters Clubs,NO,1.5,09-07-20 16:00,16:00:00,
YES,Online,3,60,4,FREE,Career & Business,34,Tunney's Pasture Toastmasters Clubs,NO,1.0,15-07-20 12:00,12:00:00,
YES,Online,2,60,4,FREE,Career & Business,34,Tunney's Pasture Toastmasters Clubs,NO,1.0,16-07-20 15:00,15:00:00,
YES,Online,2,90,6,FREE,Career & Business,34,Tunney's Pasture Toastmasters Clubs,NO,1.5,16-07-20 16:00,16:00:00,
YES,Online,3,60,4,FREE,Career & Business,34,Tunney's Pasture Toastmasters Clubs,NO,1.0,22-07-20 12:00,12:00:00,
YES,Online,1,90,6,FREE,Career & Business,34,Tunney's Pasture Toastmasters Clubs,NO,1.5,23-07-20 16:00,16:00:00,
YES,Online,1,60,4,FREE,Career & Business,34,Tunney's Pasture Toastmasters Clubs,NO,1.0,29-07-20 12:00,12:00:00,
YES,Online,1,90,6,FREE,Career & Business,34,Tunney's Pasture Toastmasters Clubs,NO,1.5,30-07-20 16:00,16:00:00,
YES,Online,2,60,4,FREE,Career & Business,34,Tunney's Pasture Toastmasters Clubs,NO,1.0,05-08-20 12:00,12:00:00,
YES,Online,1,90,6,FREE,Career & Business,34,Tunney's Pasture Toastmasters Clubs,NO,1.5,06-08-20 16:00,16:00:00,
YES,Online,1,60,4,FREE,Career & Business,34,Tunney's Pasture Toastmasters Clubs,NO,1.0,12-08-20 12:00,12:00:00,
YES,Online,2,60,4,FREE,Career & Business,34,Tunney's Pasture Toastmasters Clubs,NO,1.0,13-08-20 15:00,15:00:00,
YES,Online,1,90,6,FREE,Career & Business,34,Tunney's Pasture Toastmasters Clubs,NO,1.5,13-08-20 16:00,16:00:00,
YES,Online,1,60,4,FREE,Career & Business,34,Tunney's Pasture Toastmasters Clubs,NO,1.0,19-08-20 12:00,12:00:00,
YES,Online,1,90,6,FREE,Career & Business,34,Tunney's Pasture Toastmasters Clubs,NO,1.5,20-08-20 16:00,16:00:00,
YES,Online,1,60,4,FREE,Career & Business,34,Tunney's Pasture Toastmasters Clubs,NO,1.0,26-08-20 12:00,12:00:00,
YES,Online,1,90,6,FREE,Career & Business,34,Tunney's Pasture Toastmasters Clubs,NO,1.5,27-08-20 16:00,16:00:00,
YES,Online,1,90,6,FREE,Career & Business,228,What does it take to be an entrepreneur in Ottawa?,NO,1.5,01-05-20 12:00,12:00:00,
YES,Online,3,60,4,FREE,Career & Business,228,What does it take to be an entrepreneur in Ottawa?,NO,1.0,08-05-20 13:00,13:00:00,
YES,Online,3,60,4,FREE,Career & Business,228,What does it take to be an entrepreneur in Ottawa?,NO,1.0,15-05-20 12:00,12:00:00,
YES,Online,1,60,4,FREE,Career & Business,228,What does it take to be an entrepreneur in Ottawa?,NO,1.0,15-05-20 13:00,13:00:00,
YES,Online,7,120,8,FREE,Career & Business,489,The Network of Black Business & Professional Women (NB2PW),NO,2.0,29-05-20 17:00,17:00:00,
YES,Online,11,120,8,FREE,Career & Business,489,The Network of Black Business & Professional Women (NB2PW),NO,2.0,25-06-20 17:00,17:00:00,
YES,Online,13,120,8,FREE,Career & Business,489,The Network of Black Business & Professional Women (NB2PW),NO,2.0,30-07-20 17:00,17:00:00,
YES,Online,18,120,8,FREE,Career & Business,489,The Network of Black Business & Professional Women (NB2PW),NO,2.0,20-08-20 17:00,17:00:00,
,,4,120,8,FREE,Career & Business,693,Lightworkers of Ottawa,NO,2.0,28-05-20 19:15,19:15:00,
,,4,120,8,FREE,Career & Business,693,Lightworkers of Ottawa,NO,2.0,25-06-20 19:15,19:15:00,
,,2,120,8,FREE,Career & Business,693,Lightworkers of Ottawa,NO,2.0,23-07-20 19:15,19:15:00,
,,2,120,8,FREE,Career & Business,693,Lightworkers of Ottawa,NO,2.0,27-08-20 19:15,19:15:00,
YES,Online,2,30,2,FREE,Career & Business,33,Financial Education Seminar & Expansion Opportunity,NO,0.5,13-05-20 19:00,19:00:00,
YES,Online,1,30,2,FREE,Career & Business,33,Financial Education Seminar & Expansion Opportunity,NO,0.5,16-05-20 10:00,10:00:00,
YES,Online,1,30,2,FREE,Career & Business,33,Financial Education Seminar & Expansion Opportunity,NO,0.5,20-05-20 19:00,19:00:00,
YES,Online,1,30,2,FREE,Career & Business,33,Financial Education Seminar & Expansion Opportunity,NO,0.5,23-05-20 10:00,10:00:00,
YES,Online,1,30,2,FREE,Career & Business,33,Financial Education Seminar & Expansion Opportunity,NO,0.5,27-05-20 19:00,19:00:00,
YES,Online,1,30,2,FREE,Career & Business,33,Financial Education Seminar & Expansion Opportunity,NO,0.5,30-05-20 10:00,10:00:00,
YES,Online,2,30,2,FREE,Career & Business,33,Financial Education Seminar & Expansion Opportunity,NO,0.5,03-06-20 19:00,19:00:00,
YES,Online,2,30,2,FREE,Career & Business,33,Financial Education Seminar & Expansion Opportunity,NO,0.5,06-06-20 10:00,10:00:00,
YES,Online,1,30,2,FREE,Career & Business,33,Financial Education Seminar & Expansion Opportunity,NO,0.5,10-06-20 19:00,19:00:00,
YES,Online,2,30,2,FREE,Career & Business,33,Financial Education Seminar & Expansion Opportunity,NO,0.5,13-06-20 10:00,10:00:00,
YES,Online,3,30,2,FREE,Career & Business,33,Financial Education Seminar & Expansion Opportunity,NO,0.5,16-06-20 18:00,18:00:00,
YES,Online,3,30,2,FREE,Career & Business,33,Financial Education Seminar & Expansion Opportunity,NO,0.5,18-06-20 18:00,18:00:00,
YES,Online,2,30,2,FREE,Career & Business,33,Financial Education Seminar & Expansion Opportunity,NO,0.5,20-06-20 10:00,10:00:00,
YES,Online,1,30,2,FREE,Career & Business,33,Financial Education Seminar & Expansion Opportunity,NO,0.5,23-06-20 18:00,18:00:00,
YES,Online,1,30,2,FREE,Career & Business,33,Financial Education Seminar & Expansion Opportunity,NO,0.5,25-06-20 18:00,18:00:00,
YES,Online,1,30,2,FREE,Career & Business,33,Financial Education Seminar & Expansion Opportunity,NO,0.5,27-06-20 10:00,10:00:00,
YES,Online,1,30,2,FREE,Career & Business,33,Financial Education Seminar & Expansion Opportunity,NO,0.5,30-06-20 18:00,18:00:00,
YES,Online,1,30,2,FREE,Career & Business,33,Financial Education Seminar & Expansion Opportunity,NO,0.5,02-07-20 18:00,18:00:00,
YES,Online,1,30,2,FREE,Career & Business,33,Financial Education Seminar & Expansion Opportunity,NO,0.5,04-07-20 10:00,10:00:00,
YES,Online,1,30,2,FREE,Career & Business,33,Financial Education Seminar & Expansion Opportunity,NO,0.5,07-07-20 18:00,18:00:00,
YES,Online,1,30,2,FREE,Career & Business,33,Financial Education Seminar & Expansion Opportunity,NO,0.5,09-07-20 18:00,18:00:00,
YES,Online,1,30,2,FREE,Career & Business,33,Financial Education Seminar & Expansion Opportunity,NO,0.5,11-07-20 10:00,10:00:00,
YES,Online,1,30,2,FREE,Career & Business,33,Financial Education Seminar & Expansion Opportunity,NO,0.5,14-07-20 18:00,18:00:00,
YES,Online,1,30,2,FREE,Career & Business,33,Financial Education Seminar & Expansion Opportunity,NO,0.5,16-07-20 18:00,18:00:00,
YES,Online,3,30,2,FREE,Career & Business,33,Financial Education Seminar & Expansion Opportunity,NO,0.5,18-07-20 10:00,10:00:00,
YES,Online,2,30,2,FREE,Career & Business,33,Financial Education Seminar & Expansion Opportunity,NO,0.5,21-07-20 18:00,18:00:00,
YES,Online,1,30,2,FREE,Career & Business,33,Financial Education Seminar & Expansion Opportunity,NO,0.5,23-07-20 18:00,18:00:00,
YES,Online,1,30,2,FREE,Career & Business,33,Financial Education Seminar & Expansion Opportunity,NO,0.5,25-07-20 10:00,10:00:00,
YES,Online,1,30,2,FREE,Career & Business,33,Financial Education Seminar & Expansion Opportunity,NO,0.5,28-07-20 18:00,18:00:00,
YES,Online,1,30,2,FREE,Career & Business,33,Financial Education Seminar & Expansion Opportunity,NO,0.5,30-07-20 18:00,18:00:00,
YES,Online,1,30,2,FREE,Career & Business,33,Financial Education Seminar & Expansion Opportunity,NO,0.5,01-08-20 10:00,10:00:00,
YES,Online,1,30,2,FREE,Career & Business,33,Financial Education Seminar & Expansion Opportunity,NO,0.5,04-08-20 18:00,18:00:00,
YES,Online,2,30,2,FREE,Career & Business,33,Financial Education Seminar & Expansion Opportunity,NO,0.5,06-08-20 18:00,18:00:00,
YES,Online,1,30,2,FREE,Career & Business,33,Financial Education Seminar & Expansion Opportunity,NO,0.5,08-08-20 10:00,10:00:00,
YES,Online,2,30,2,FREE,Career & Business,33,Financial Education Seminar & Expansion Opportunity,NO,0.5,11-08-20 18:00,18:00:00,
YES,Online,3,30,2,FREE,Career & Business,33,Financial Education Seminar & Expansion Opportunity,NO,0.5,13-08-20 18:00,18:00:00,
YES,Online,1,30,2,FREE,Career & Business,33,Financial Education Seminar & Expansion Opportunity,NO,0.5,15-08-20 10:00,10:00:00,
YES,Online,1,30,2,FREE,Career & Business,33,Financial Education Seminar & Expansion Opportunity,NO,0.5,18-08-20 18:00,18:00:00,
YES,Online,1,30,2,FREE,Career & Business,33,Financial Education Seminar & Expansion Opportunity,NO,0.5,20-08-20 18:00,18:00:00,
YES,Online,1,30,2,FREE,Career & Business,33,Financial Education Seminar & Expansion Opportunity,NO,0.5,22-08-20 10:00,10:00:00,
YES,Online,1,30,2,FREE,Career & Business,33,Financial Education Seminar & Expansion Opportunity,NO,0.5,25-08-20 18:00,18:00:00,
YES,Online,1,30,2,FREE,Career & Business,33,Financial Education Seminar & Expansion Opportunity,NO,0.5,27-08-20 18:00,18:00:00,
YES,Online,1,30,2,FREE,Career & Business,33,Financial Education Seminar & Expansion Opportunity,NO,0.5,29-08-20 10:00,10:00:00,
NO,Kanata,1,90,6,FREE,Career & Business,83,Business Networking in Kanata with BNI's A-Team,NO,1.5,07-05-20 09:00,09:00:00,
NO,Kanata,1,90,6,FREE,Career & Business,83,Business Networking in Kanata with BNI's A-Team,NO,1.5,14-05-20 09:00,09:00:00,
NO,Kanata,1,90,6,FREE,Career & Business,83,Business Networking in Kanata with BNI's A-Team,NO,1.5,21-05-20 09:00,09:00:00,
NO,Kanata,1,90,6,FREE,Career & Business,83,Business Networking in Kanata with BNI's A-Team,NO,1.5,28-05-20 09:00,09:00:00,
NO,Kanata,1,90,6,FREE,Career & Business,83,Business Networking in Kanata with BNI's A-Team,NO,1.5,04-06-20 09:00,09:00:00,
NO,Kanata,1,90,6,FREE,Career & Business,83,Business Networking in Kanata with BNI's A-Team,NO,1.5,11-06-20 09:00,09:00:00,
NO,Kanata,2,90,6,FREE,Career & Business,83,Business Networking in Kanata with BNI's A-Team,NO,1.5,18-06-20 09:00,09:00:00,
NO,Kanata,1,90,6,FREE,Career & Business,83,Business Networking in Kanata with BNI's A-Team,NO,1.5,25-06-20 09:00,09:00:00,
NO,Kanata,1,90,6,FREE,Career & Business,83,Business Networking in Kanata with BNI's A-Team,NO,1.5,02-07-20 09:00,09:00:00,
NO,Kanata,1,90,6,FREE,Career & Business,83,Business Networking in Kanata with BNI's A-Team,NO,1.5,09-07-20 09:00,09:00:00,
NO,Kanata,2,90,6,FREE,Career & Business,83,Business Networking in Kanata with BNI's A-Team,NO,1.5,16-07-20 09:00,09:00:00,
NO,Kanata,2,90,6,FREE,Career & Business,83,Business Networking in Kanata with BNI's A-Team,NO,1.5,23-07-20 09:00,09:00:00,
NO,Kanata,1,90,6,FREE,Career & Business,83,Business Networking in Kanata with BNI's A-Team,NO,1.5,30-07-20 09:00,09:00:00,
NO,Kanata,1,90,6,FREE,Career & Business,83,Business Networking in Kanata with BNI's A-Team,NO,1.5,06-08-20 09:00,09:00:00,
NO,Kanata,1,90,6,FREE,Career & Business,83,Business Networking in Kanata with BNI's A-Team,NO,1.5,13-08-20 09:00,09:00:00,
NO,Kanata,1,90,6,FREE,Career & Business,83,Business Networking in Kanata with BNI's A-Team,NO,1.5,20-08-20 09:00,09:00:00,
NO,Kanata,2,90,6,FREE,Career & Business,83,Business Networking in Kanata with BNI's A-Team,NO,1.5,27-08-20 09:00,09:00:00,
YES,Online,4,60,4,FREE,Career & Business,45,Professional Public Speaking & Leadership Development,NO,1.0,08-07-20 12:00,12:00:00,
YES,Online,10,90,6,FREE,Career & Business,45,Professional Public Speaking & Leadership Development,NO,1.5,09-07-20 17:25,17:25:00,
YES,Online,4,60,4,FREE,Career & Business,45,Professional Public Speaking & Leadership Development,NO,1.0,15-07-20 12:00,12:00:00,
YES,Online,4,90,6,FREE,Career & Business,45,Professional Public Speaking & Leadership Development,NO,1.5,16-07-20 17:25,17:25:00,
YES,Online,2,60,4,FREE,Career & Business,45,Professional Public Speaking & Leadership Development,NO,1.0,22-07-20 12:00,12:00:00,
YES,Online,3,90,6,FREE,Career & Business,45,Professional Public Speaking & Leadership Development,NO,1.5,23-07-20 17:25,17:25:00,
YES,Online,5,60,4,FREE,Career & Business,45,Professional Public Speaking & Leadership Development,NO,1.0,29-07-20 12:00,12:00:00,
YES,Online,4,90,6,FREE,Career & Business,45,Professional Public Speaking & Leadership Development,NO,1.5,30-07-20 17:25,17:25:00,
YES,Online,6,60,4,FREE,Career & Business,45,Professional Public Speaking & Leadership Development,NO,1.0,05-08-20 12:00,12:00:00,
YES,Online,2,90,6,FREE,Career & Business,45,Professional Public Speaking & Leadership Development,NO,1.5,06-08-20 17:25,17:25:00,
YES,Online,1,60,4,FREE,Career & Business,45,Professional Public Speaking & Leadership Development,NO,1.0,12-08-20 12:00,12:00:00,
YES,Online,2,90,6,FREE,Career & Business,45,Professional Public Speaking & Leadership Development,NO,1.5,13-08-20 17:25,17:25:00,
YES,Online,1,60,4,FREE,Career & Business,45,Professional Public Speaking & Leadership Development,NO,1.0,19-08-20 12:00,12:00:00,
YES,Online,2,90,6,FREE,Career & Business,45,Professional Public Speaking & Leadership Development,NO,1.5,20-08-20 17:25,17:25:00,
YES,Online,1,60,4,FREE,Career & Business,45,Professional Public Speaking & Leadership Development,NO,1.0,26-08-20 12:00,12:00:00,
YES,Online,2,90,6,FREE,Career & Business,45,Professional Public Speaking & Leadership Development,NO,1.5,27-08-20 17:25,17:25:00,
YES,Online,3,60,4,FREE,Career & Business,21,"Transport Canada, Laurier and Club Interaction Toastmasters",NO,1.0,16-07-20 12:00,12:00:00,
YES,Online,1,60,4,FREE,Career & Business,21,"Transport Canada, Laurier and Club Interaction Toastmasters",NO,1.0,23-07-20 12:00,12:00:00,
YES,Online,1,60,4,FREE,Career & Business,21,"Transport Canada, Laurier and Club Interaction Toastmasters",NO,1.0,30-07-20 12:00,12:00:00,
YES,Online,1,60,4,FREE,Career & Business,21,"Transport Canada, Laurier and Club Interaction Toastmasters",NO,1.0,06-08-20 12:00,12:00:00,
YES,Online,1,60,4,FREE,Career & Business,21,"Transport Canada, Laurier and Club Interaction Toastmasters",NO,1.0,13-08-20 12:00,12:00:00,
YES,Online,1,60,4,FREE,Career & Business,21,"Transport Canada, Laurier and Club Interaction Toastmasters",NO,1.0,20-08-20 12:00,12:00:00,
YES,Online,1,60,4,FREE,Career & Business,21,"Transport Canada, Laurier and Club Interaction Toastmasters",NO,1.0,27-08-20 12:00,12:00:00,
,,2,120,8,FREE,Career & Business,117,Ottawa FOREX Traders,NO,2.0,03-05-20 14:00,14:00:00,
,,4,120,8,FREE,Career & Business,117,Ottawa FOREX Traders,NO,2.0,06-05-20 19:00,19:00:00,
,,3,120,8,FREE,Career & Business,117,Ottawa FOREX Traders,NO,2.0,07-05-20 08:00,08:00:00,
,,2,120,8,FREE,Career & Business,117,Ottawa FOREX Traders,NO,2.0,12-05-20 19:00,19:00:00,
,,1,120,8,FREE,Career & Business,117,Ottawa FOREX Traders,NO,2.0,14-05-20 08:00,08:00:00,
,,2,120,8,FREE,Career & Business,117,Ottawa FOREX Traders,NO,2.0,19-05-20 19:00,19:00:00,
,,1,120,8,FREE,Career & Business,117,Ottawa FOREX Traders,NO,2.0,26-05-20 19:00,19:00:00,
,,4,120,8,FREE,Career & Business,117,Ottawa FOREX Traders,NO,2.0,02-06-20 19:00,19:00:00,
,,2,120,8,FREE,Career & Business,117,Ottawa FOREX Traders,NO,2.0,09-06-20 19:00,19:00:00,
,,1,120,8,FREE,Career & Business,117,Ottawa FOREX Traders,NO,2.0,15-06-20 19:00,19:00:00,
,,3,120,8,FREE,Career & Business,117,Ottawa FOREX Traders,NO,2.0,16-06-20 19:00,19:00:00,
,,3,120,8,FREE,Career & Business,117,Ottawa FOREX Traders,NO,2.0,23-06-20 19:00,19:00:00,
,,3,120,8,FREE,Career & Business,117,Ottawa FOREX Traders,NO,2.0,14-07-20 19:00,19:00:00,
,,1,60,4,FREE,Career & Business,117,Ottawa FOREX Traders,NO,1.0,20-07-20 19:00,19:00:00,
,,1,120,8,FREE,Career & Business,117,Ottawa FOREX Traders,NO,2.0,21-07-20 19:00,19:00:00,
,,3,120,8,FREE,Career & Business,117,Ottawa FOREX Traders,NO,2.0,28-07-20 19:00,19:00:00,
,,2,60,4,FREE,Career & Business,117,Ottawa FOREX Traders,NO,1.0,29-07-20 19:00,19:00:00,
,,1,120,8,FREE,Career & Business,117,Ottawa FOREX Traders,NO,2.0,04-08-20 19:00,19:00:00,
,,2,120,8,FREE,Career & Business,117,Ottawa FOREX Traders,NO,2.0,06-08-20 06:00,06:00:00,
,,3,120,8,FREE,Career & Business,117,Ottawa FOREX Traders,NO,2.0,11-08-20 19:00,19:00:00,
,,1,120,8,FREE,Career & Business,117,Ottawa FOREX Traders,NO,2.0,12-08-20 19:00,19:00:00,
,,2,120,8,FREE,Career & Business,117,Ottawa FOREX Traders,NO,2.0,18-08-20 19:00,19:00:00,
,,1,120,8,FREE,Career & Business,117,Ottawa FOREX Traders,NO,2.0,20-08-20 06:00,06:00:00,
,,1,120,8,FREE,Career & Business,117,Ottawa FOREX Traders,NO,2.0,25-08-20 19:00,19:00:00,
